Gene_Symbol,Is_DEG,Expression_Direction,Is_DMR,Methylation_Direction,Predicted_Regulatory_Relationship,DEG_log2FC,DEG_padj,Methylation_Value,Relationship_Category,DMR_Index
TTLL10,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.847,0.006705888,0.063836025,Inconsistent_Both_Up,367215
KIAA0319,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.521,0.015789562,1.668693418,Classic_Methylation_Repression,67763
KIAA0319,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.521,0.015789562,1.652113382,Classic_Methylation_Repression,67764
KIAA0319,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.521,0.015789562,1.652113382,Classic_Methylation_Repression,113041
KIAA0319,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.521,0.015789562,1.668693418,Classic_Methylation_Repression,113042
KIAA0319,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.521,0.015789562,1.668693418,Classic_Methylation_Repression,217197
KIAA0319,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.521,0.015789562,1.652113382,Classic_Methylation_Repression,217198
KIAA0319,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.521,0.015789562,1.652113382,Classic_Methylation_Repression,219750
KIAA0319,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.521,0.015789562,1.668693418,Classic_Methylation_Repression,219751
KIAA0319,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.521,0.015789562,1.652113382,Classic_Methylation_Repression,306806
LRCH2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.755,0.036367543,0.707117205,Inconsistent_Both_Up,27315
LRCH2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.755,0.036367543,0.707117205,Inconsistent_Both_Up,220314
CYP2C19,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,20.924,0.000118001,-0.787937443,Classic_Demethylation_Activation,58215
CYP2C19,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,20.924,0.000118001,-0.787937443,Classic_Demethylation_Activation,142691
CYP2C19,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,20.924,0.000118001,-0.787937443,Classic_Demethylation_Activation,158863
CYP2C19,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,20.924,0.000118001,-0.787937443,Classic_Demethylation_Activation,330647
CYP2C19,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,20.924,0.000118001,-0.787937443,Classic_Demethylation_Activation,330648
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,23760
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,23761
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.667134584,Classic_Methylation_Repression,23762
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.51125557,Classic_Methylation_Repression,80179
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.667134584,Classic_Methylation_Repression,80180
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.637893375,Classic_Methylation_Repression,80181
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,80182
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,80183
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.637893375,Classic_Methylation_Repression,179772
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.667134584,Classic_Methylation_Repression,179773
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.51125557,Classic_Methylation_Repression,179774
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,179775
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,179776
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.51125557,Classic_Methylation_Repression,181370
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.637893375,Classic_Methylation_Repression,181371
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.667134584,Classic_Methylation_Repression,181372
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,181373
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.637893375,Classic_Methylation_Repression,184042
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,184043
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.667134584,Classic_Methylation_Repression,184044
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,184045
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.51125557,Classic_Methylation_Repression,184046
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.667134584,Classic_Methylation_Repression,188168
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.637893375,Classic_Methylation_Repression,188169
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.51125557,Classic_Methylation_Repression,188170
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.667134584,Classic_Methylation_Repression,188468
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,188469
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.637893375,Classic_Methylation_Repression,188807
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.51125557,Classic_Methylation_Repression,188808
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,192155
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,226327
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.667134584,Classic_Methylation_Repression,226328
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,226329
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,367252
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.886194994,Classic_Methylation_Repression,367253
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.667134584,Classic_Methylation_Repression,367254
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,1.51125557,Classic_Methylation_Repression,367255
AFF1,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.025,0.027523925,0.637893375,Classic_Methylation_Repression,367256
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,19267
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,130284
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,130285
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,130286
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,130287
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,130288
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,130289
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,130290
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,137657
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,137658
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,137659
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,137660
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,138278
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,143121
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,146123
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,146280
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,146281
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,146282
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,146283
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,146284
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,146285
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,146286
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,151145
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,156678
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,156679
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,156680
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,156681
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,156682
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,156683
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,156684
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,156845
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,156846
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,157118
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,157521
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,172436
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,175934
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,175935
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,175936
SYNPR,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-3.584,0.007083146,-0.024643553,Inconsistent_Both_Down,175937
SYNPR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-3.584,0.007083146,1.98671517,Classic_Methylation_Repression,177532
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,13059
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,13060
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,13061
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,13062
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,13063
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,102661
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,102662
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,102663
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,102664
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,102665
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,117452
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,1.877078111,Inconsistent_Both_Up,117453
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,1.877078111,Inconsistent_Both_Up,117454
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,117455
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,117456
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,1.877078111,Inconsistent_Both_Up,118454
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,118455
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,1.877078111,Inconsistent_Both_Up,118456
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,118457
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,118458
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,239327
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,239328
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,239329
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,240520
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,240521
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,240522
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,241244
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,241245
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,241246
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,241247
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,0.787941216,Inconsistent_Both_Up,342311
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,1.877078111,Inconsistent_Both_Up,342312
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,342313
JDP2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.713,0.02935565,1.877078111,Inconsistent_Both_Up,342314
JDP2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.713,0.02935565,-1.860248195,Classic_Demethylation_Activation,342315
SIX4,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.764,0.009851754,-0.756129979,Inconsistent_Both_Down,1903
SIX4,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.764,0.009851754,-0.756129979,Inconsistent_Both_Down,235015
SIX4,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.764,0.009851754,-0.756129979,Inconsistent_Both_Down,238135
ATOH8,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.103,0.022027507,2.677257352,Inconsistent_Both_Up,23143
ATOH8,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.103,0.022027507,-0.521441796,Classic_Demethylation_Activation,23144
ATOH8,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.103,0.022027507,-0.521441796,Classic_Demethylation_Activation,141193
ATOH8,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.103,0.022027507,2.677257352,Inconsistent_Both_Up,141194
ATOH8,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.103,0.022027507,2.677257352,Inconsistent_Both_Up,141195
ATOH8,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.103,0.022027507,2.677257352,Inconsistent_Both_Up,147565
ATOH8,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.103,0.022027507,-0.521441796,Classic_Demethylation_Activation,147566
ATOH8,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.103,0.022027507,-0.521441796,Classic_Demethylation_Activation,151330
ATOH8,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.103,0.022027507,2.677257352,Inconsistent_Both_Up,151331
DEFB123,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,21.323,7.67e-05,4.006608769,Inconsistent_Both_Up,65267
MGST1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.204,0.049062508,1.934365704,Inconsistent_Both_Up,49599
